Datetime,LOAD,WIND_ONSHORE,WIND_OFFSHORE,SOLAR,OTHER,LOAD_H2,ELASTICITY_EL
22/02/21 13:59,364823,0.143124375,0.479893767,0.360258212,86560,202114,76291.7
22/02/21 14:59,362488,0.142780457,0.498441927,0.2711717,89119,202097,76433.1
22/02/21 15:59,359405,0.147224093,0.526805949,0.154092694,93483,202080,76308.4
22/02/21 16:59,361297,0.153698481,0.493725212,0.057503406,100231,202063,77177.1
22/02/21 17:59,368054,0.171565826,0.486331445,0.015711167,108548,202047,79340.8
22/02/21 18:59,379395,0.1963552,0.555169972,0.00338518,111690,202030,81213.1
22/02/21 19:59,367111,0.210559549,0.559313032,0.002500925,100880,202013,77940.4
22/02/21 20:59,350531,0.214823037,0.585956091,0.001777443,91332,201996,73921.3
22/02/21 21:59,326850,0.211618597,0.537705383,0.001196871,83449,201979,68711.4
22/02/21 22:59,319469,0.213753071,0.499398017,0.000812801,80758,201963,66838.7
22/02/21 23:59,302330,0.216608134,0.429794618,0.000669891,72426,201946,63097.8
23/02/21 00:59,298049,0.218371395,0.34055949,0.000401934,72622,201929,62102.0
23/02/21 01:59,296946,0.220473114,0.25062323,0.000366207,73723,201912,61810.3
23/02/21 02:59,294933,0.218218542,0.207407932,0.00033048,75954,201895,61299.4
23/02/21 03:59,294989,0.219195706,0.185290368,0.000214365,75769,201879,61304.7
23/02/21 04:59,302419,0.217503412,0.220665722,0.000214365,77886,201862,62942.3
23/02/21 05:59,325629,0.226106815,0.313533995,0.001652397,85866,201845,68048.5
23/02/21 06:59,354854,0.235043217,0.413222379,0.01967692,99497,201828,75256.7
23/02/21 07:59,373014,0.237854608,0.527060906,0.091703552,105820,201812,79298.9
23/02/21 08:59,378253,0.23281594,0.570913598,0.213721885,99083,201795,80155.3
23/02/21 09:59,377037,0.215849331,0.585446176,0.340063245,89648,201778,79365.4
23/02/21 10:59,376419,0.209107452,0.565686968,0.43034663,85485,201761,78572.9
23/02/21 11:59,375821,0.222285506,0.547712465,0.468869802,85077,201745,78287.9
23/02/21 12:59,370185,0.232106269,0.548477337,0.467610408,83043,201728,77033.6
23/02/21 13:59,367823,0.240425803,0.566643059,0.42348695,83747,201711,76550.1
23/02/21 14:59,361961,0.239967246,0.584681303,0.330407888,85242,201694,75388.1
23/02/21 15:59,357835,0.23580202,0.584808782,0.200985032,90225,201678,75043.0
23/02/21 16:59,357564,0.2283996,0.615531162,0.083137884,97250,201661,75859.6
23/02/21 17:59,371820,0.239066509,0.644086402,0.022472595,109405,201644,78973.7
23/02/21 18:59,368682,0.26049859,0.677549575,0.005850377,107084,201628,78278.9
23/02/21 19:59,363256,0.290299336,0.707953258,0.004823212,96145,201611,76476.6
23/02/21 20:59,345606,0.312593941,0.690169972,0.004296232,83047,201594,72290.4
23/02/21 21:59,328714,0.319870804,0.667351274,0.003456635,76648,201577,68489.2
23/02/21 22:59,316345,0.328818124,0.705467422,0.002018603,71932,201561,65578.7
23/02/21 23:59,300892,0.340058229,0.70871813,0.00114328,67422,201544,61445.4
24/02/21 00:59,305241,0.346396143,0.729433427,0.000393002,70003,201527,62318.9
24/02/21 01:59,303108,0.346548994,0.748427762,0.000312615,68839,201511,62037.3
24/02/21 02:59,301664,0.34480211,0.768633144,0.000312615,69227,201494,61301.4
24/02/21 03:59,301305,0.339708853,0.774433427,0.000312615,68359,201477,61378.1
24/02/21 04:59,310440,0.34116095,0.770226629,0.000312615,71078,201461,63444.4
24/02/21 05:59,331307,0.345282504,0.769461756,0.001625601,79283,201444,68892.4
24/02/21 06:59,352026,0.345222455,0.753973088,0.020096717,87815,201427,73870.5
24/02/21 07:59,368606,0.336968429,0.717832861,0.103002373,94372,201411,77891.5
24/02/21 08:59,371255,0.318358657,0.712669972,0.241401764,87657,201394,77912.9
24/02/21 09:59,370088,0.290359385,0.730070822,0.378425645,81846,201377,77093.6
24/02/21 10:59,370872,0.274391775,0.731409349,0.475863459,78692,201361,76947.6
24/02/21 11:59,365209,0.274517332,0.721593484,0.511992891,75787,201344,75568.0
24/02/21 12:59,370940,0.280631426,0.704575071,0.506374742,78414,201327,76785.7
24/02/21 13:59,365796,0.281193704,0.679525496,0.447379713,79231,201311,75893.6
24/02/21 14:59,356180,0.274042399,0.653264872,0.345967214,78942,201294,74351.3
24/02/21 15:59,350888,0.258194886,0.697053824,0.205245536,85708,201278,73527.5
24/02/21 16:59,351113,0.257823674,0.703236544,0.073428937,93479,201261,74246.0
24/02/21 17:59,363381,0.270384861,0.693866856,0.012683262,103705,201244,77391.7
24/02/21 18:59,367284,0.291047221,0.682393767,0.002295491,103795,201228,77922.5
24/02/21 19:59,354189,0.302751342,0.681820114,0.001277258,93674,201211,74651.8
24/02/21 20:59,337586,0.312337367,0.707507082,0.000750278,79697,201195,70594.4
24/02/21 21:59,323037,0.305972159,0.749957507,0.000491253,73225,201178,67554.1
24/02/21 22:59,308510,0.302522063,0.770354107,0.000294752,66770,201161,64052.7
24/02/21 23:59,301046,0.301337458,0.748364023,0.000160774,66473,201145,62429.8
25/02/21 00:59,297693,0.295943954,0.712351274,0.000160774,66701,201128,61703.1
25/02/21 01:59,295287,0.283333637,0.682330028,0.000160774,67421,201112,61167.1
25/02/21 02:59,294215,0.266738241,0.679270538,0.000160774,69097,201095,60870.0
25/02/21 03:59,295075,0.257758166,0.66779745,0.000160774,70051,201078,61159.9
25/02/21 04:59,300981,0.256054955,0.642429178,0.000169706,71001,201062,62617.0
25/02/21 05:59,320102,0.254051497,0.672705383,0.001500555,78810,201045,66904.0
25/02/21 06:59,347088,0.253036121,0.649058073,0.019462554,91887,201029,73414.3
25/02/21 07:59,360961,0.24127195,0.597492918,0.108629454,96458,201012,76305.0
25/02/21 08:59,364038,0.214943135,0.566388102,0.248904536,90195,200996,76624.3
25/02/21 09:59,362369,0.179426804,0.567344192,0.374200869,85098,200979,75569.9
25/02/21 10:59,362504,0.161695933,0.581430595,0.453748139,82621,200963,75638.3
25/02/21 11:59,359017,0.162465654,0.476069405,0.487671397,78529,200946,74862.3
25/02/21 12:59,355416,0.169742516,0.399390935,0.476336849,77070,200929,74055.0
25/02/21 13:59,352630,0.170255664,0.320672804,0.416752317,79430,200913,73648.7
25/02/21 14:59,347336,0.171352925,0.287783286,0.311918909,82569,200896,72834.3
25/02/21 15:59,343449,0.166652716,0.305120397,0.170625592,88260,200880,72386.6
25/02/21 16:59,339378,0.169125648,0.299511331,0.046552928,96185,200863,71903.6
25/02/21 17:59,353229,0.180988081,0.309773372,0.00481428,106635,200847,75548.9
25/02/21 18:59,365374,0.195945773,0.343937678,0.000437662,110314,200830,78215.9
25/02/21 19:59,352952,0.207038486,0.364907932,0.000133978,99160,200814,74850.1
25/02/21 20:59,337294,0.209926303,0.347825779,0.000125046,87201,200797,71271.8
25/02/21 21:59,321297,0.207311437,0.350247875,0.000125046,78846,200781,67530.6
25/02/21 22:59,305603,0.203342735,0.357896601,0.000125046,70043,200764,64000.6
25/02/21 23:59,292725,0.205395323,0.343682719,0.000133978,64127,200748,61310.1
26/02/21 00:59,289810,0.207393322,0.322903683,0.000133978,63992,200731,60490.5
26/02/21 01:59,290190,0.213905923,0.309518413,0.000125046,65326,200715,60518.7
26/02/21 02:59,288637,0.210504958,0.30786119,0.000125046,66141,200698,60147.7
26/02/21 03:59,291664,0.213294514,0.332783286,0.000125046,67267,200682,60807.7
26/02/21 04:59,299869,0.216717314,0.343300283,0.000133978,67529,200665,62650.9
26/02/21 05:59,323743,0.218382313,0.336671388,0.001965012,80077,200649,68472.8
26/02/21 06:59,337736,0.216957511,0.315764872,0.021409702,90394,200632,71900.0
26/02/21 07:59,361206,0.218595214,0.322521247,0.097259178,98588,200616,76921.9
26/02/21 08:59,364592,0.206350651,0.347443343,0.207273072,92388,200600,77204.0
26/02/21 09:59,361347,0.200438541,0.313215297,0.307720929,83645,200583,76121.1
26/02/21 10:59,352019,0.202114457,0.313597733,0.371798194,74337,200567,73598.7
26/02/21 11:59,349130,0.212683104,0.328576487,0.394386904,71694,200550,72731.6
26/02/21 12:59,350868,0.224299882,0.304992918,0.383963407,72465,200534,73112.0
26/02/21 13:59,345589,0.231178236,0.284277621,0.332998133,71495,200517,71922.8
26/02/21 14:59,339994,0.233198071,0.26279745,0.250003157,71285,200501,70842.4
26/02/21 15:59,337192,0.233170776,0.275481587,0.140417994,74863,200485,70480.3
26/02/21 16:59,343350,0.227700846,0.281664306,0.044623643,88164,200468,72439.0
26/02/21 17:59,356386,0.228863615,0.292181303,0.007458115,99905,200452,75658.6
26/02/21 18:59,359645,0.239273951,0.323349858,0.000598435,100441,200435,76319.7
26/02/21 19:59,346552,0.247102175,0.333803116,0.000410866,89825,200419,73339.7
26/02/21 20:59,331494,0.252435629,0.337754957,0.00014291,79275,200402,69689.2
26/02/21 21:59,311007,0.24734783,0.314298867,0.000116114,70824,200386,65219.8
26/02/21 22:59,304854,0.248374124,0.294220963,0.000116114,67699,200370,63691.0
26/02/21 23:59,285718,0.241550359,0.291288952,0.000116114,65185,200353,59773.6
27/02/21 00:59,283699,0.236380676,0.275481587,0.000116114,67215,200337,59134.1
27/02/21 01:59,280562,0.232199072,0.252407932,0.000116114,67414,200320,58980.0
27/02/21 02:59,279469,0.228705305,0.172542493,0.000125046,69032,200304,58125.8
27/02/21 03:59,279211,0.220369393,0.152528329,0.000125046,69600,200288,58169.0
27/02/21 04:59,280886,0.21690838,0.135127479,0.000116114,70067,200271,58494.2
27/02/21 05:59,286849,0.213272678,0.114922096,0.001839966,73669,200255,59968.8
27/02/21 06:59,296879,0.209385861,0.091784703,0.021338248,77990,200239,62414.8
27/02/21 07:59,310854,0.20127377,0.099369689,0.087675278,83751,200222,65700.2
27/02/21 08:59,320052,0.187069421,0.095672804,0.195277565,84461,200206,67547.9
27/02/21 09:59,323134,0.181730507,0.087577904,0.292527811,79744,200190,67716.0
27/02/21 10:59,324874,0.187369666,0.049334278,0.364375806,77236,200173,67752.7
27/02/21 11:59,324393,0.192113547,0.071898017,0.396869964,76287,200157,67491.2
27/02/21 12:59,323542,0.198456919,0.07151558,0.405212335,77402,200141,67184.1
27/02/21 13:59,311997,0.191889728,0.084072238,0.370092206,76469,200124,64755.2
27/02/21 14:59,311626,0.212879629,0.09006374,0.299539332,75588,200108,64765.6
27/02/21 15:59,308444,0.220282049,0.101983003,0.183558947,76153,200092,64330.9
27/02/21 16:59,304408,0.210308434,0.119128895,0.064586382,79995,200075,64661.7
27/02/21 17:59,324163,0.232242744,0.130092068,0.008646054,91463,200059,68912.9
27/02/21 18:59,333089,0.253096169,0.129645893,0.000455526,95744,200043,70682.0
27/02/21 19:59,322665,0.264947684,0.11766289,0.000312615,86295,200026,68236.2
27/02/21 20:59,302211,0.264265308,0.144624646,0.000169706,73472,200010,63449.7
27/02/21 21:59,292956,0.265570012,0.146345609,0.000169706,68446,199994,61419.6
27/02/21 22:59,284997,0.263222636,0.146154391,0.000178637,65510,199977,59554.3
27/02/21 23:59,280214,0.266765535,0.144752125,6.26E-05,67241,199961,58481.5
28/02/21 00:59,273336,0.261628605,0.141820114,5.36E-05,65504,199945,56950.9
28/02/21 01:59,271473,0.262190884,0.109822946,5.36E-05,65172,199929,56530.4
28/02/21 02:59,272644,0.265602766,0.095290368,5.36E-05,66145,199912,56962.8
28/02/21 03:59,265547,0.250361204,0.092358357,5.36E-05,65664,199896,55460.9
28/02/21 04:59,270122,0.25304158,0.08592068,5.36E-05,65263,199880,56242.6
28/02/21 05:59,269553,0.246594487,0.082223796,0.001027166,65849,199863,56160.4
28/02/21 06:59,266242,0.235867528,0.082287536,0.018631889,65820,199847,55524.9
28/02/21 07:59,285720,0.238362296,0.105106233,0.109076047,69590,199831,59674.2
28/02/21 08:59,300965,0.223966882,0.120594901,0.254263662,72190,199815,62797.9
28/02/21 09:59,303804,0.203178965,0.110396601,0.379408151,71662,199798,63220.1
28/02/21 10:59,311057,0.196950232,0.089617564,0.457142252,73517,199782,64720.6
28/02/21 11:59,319921,0.197883723,0.086685552,0.497183843,75010,199766,66373.7
28/02/21 12:59,314952,0.198582476,0.088852691,0.488010809,74063,199750,64754.3
28/02/21 13:59,308465,0.198096625,0.093824363,0.439698301,74039,199733,63372.4
28/02/21 14:59,300114,0.202802293,0.096437678,0.344823934,73880,199717,62355.5
28/02/21 15:59,295145,0.210204713,0.10536119,0.213534316,74499,199701,61444.4
28/02/21 16:59,300870,0.21303794,0.10332153,0.075376086,80966,199685,63443.2
28/02/21 17:59,308262,0.216859249,0.128179886,0.012290259,86355,199669,65492.2
28/02/21 18:59,316928,0.231183696,0.159157224,0.001589873,90467,199652,67379.9
28/02/21 19:59,309571,0.236500773,0.172223796,0.001232599,83461,199636,65536.4
28/02/21 20:59,301788,0.236342462,0.170949009,0.000339412,76895,199620,63417.5
28/02/21 21:59,294469,0.230091893,0.15851983,2.68E-05,73527,199604,61932.2
28/02/21 22:59,283817,0.224409062,0.133215297,3.57E-05,68305,199588,59351.7
28/02/21 23:59,274564,0.22132472,0.128243626,3.57E-05,63317,199571,57350.2
01/03/21 00:59,271993,0.210515877,0.11052408,3.57E-05,63416,199555,56721.9
01/03/21 01:59,272765,0.201590393,0.101090651,3.57E-05,64834,199539,56885.3
01/03/21 02:59,271844,0.196600856,0.091083569,2.68E-05,64299,199523,56690.3
01/03/21 03:59,275091,0.192473843,0.087514164,2.68E-05,64715,199507,57358.4
01/03/21 04:59,287488,0.193281776,0.094780454,3.57E-05,67349,199490,60203.1
01/03/21 05:59,312347,0.195934856,0.092422096,0.001875694,79051,199474,66182.2
01/03/21 06:59,339491,0.195203348,0.089235128,0.02487527,94612,199458,72625.4
01/03/21 07:59,355794,0.192561187,0.085793201,0.110121077,98453,199442,76218.2
01/03/21 08:59,369994,0.178422346,0.090446176,0.230629923,95711,199426,78651.8
01/03/21 09:59,370869,0.16558275,0.098541077,0.334721984,89246,199410,78275.4
01/03/21 10:59,370851,0.163142572,0.099879603,0.408561789,84382,199394,77341.2
01/03/21 11:59,371697,0.168667091,0.091402267,0.454766373,82877,199377,77440.1
01/03/21 12:59,367793,0.171664088,0.078909349,0.469646875,82136,199361,76613.2
01/03/21 13:59,361551,0.175485398,0.077188386,0.433964038,79595,199345,75325.5
01/03/21 14:59,355200,0.176888363,0.077252125,0.344815002,79742,199329,73992.3
01/03/21 15:59,346735,0.177204986,0.083626062,0.204370213,82877,199313,72387.3
01/03/21 16:59,348241,0.178149395,0.095481587,0.063514557,92531,199297,73721.3
01/03/21 17:59,362810,0.191474843,0.100389518,0.006538132,105657,199281,77897.2
01/03/21 18:59,370759,0.206721863,0.111607649,0.000446594,109299,199265,79305.9
01/03/21 19:59,356247,0.217241379,0.117471671,0.000133978,96932,199248,75585.0
01/03/21 20:59,341612,0.226199618,0.13194051,0.000133978,83618,199232,71982.7
01/03/21 21:59,327120,0.229202075,0.137549575,0.000125046,77037,199216,68665.0
01/03/21 22:59,316630,0.226008553,0.140736544,0.000125046,73597,199200,66040.3
01/03/21 23:59,302334,0.222372851,0.141820114,0.000151843,66121,199184,63271.0
02/03/21 00:59,302274,0.21569102,0.122060906,0.000205433,68623,199168,63230.0
02/03/21 01:59,298814,0.208212174,0.102939094,0.000241161,68113,199152,62471.6
02/03/21 02:59,296855,0.197103084,0.097266289,0.000232228,68018,199136,61983.0
02/03/21 03:59,299403,0.18999545,0.092485836,0.000241161,69647,199120,62512.4
02/03/21 04:59,306764,0.180180148,0.097521247,0.000241161,71928,199104,64396.8
02/03/21 05:59,328231,0.172231826,0.092677054,0.001652397,84992,199088,69533.8
02/03/21 06:59,355419,0.163464653,0.08694051,0.027001056,101702,199072,76112.6
02/03/21 07:59,371354,0.150756073,0.090509915,0.126752226,105751,199055,79950.5
02/03/21 08:59,373664,0.133281776,0.09203966,0.26559821,97563,199039,79395.7
02/03/21 09:59,370616,0.11447548,0.086175637,0.38302556,90749,199023,78024.4
02/03/21 10:59,369671,0.105489946,0.068711048,0.468003411,87301,199007,77240.9
02/03/21 11:59,368339,0.103000637,0.061572238,0.513270149,86256,198991,76794.9
02/03/21 12:59,365516,0.103082522,0.062082153,0.516244462,85178,198975,76324.1
02/03/21 13:59,359663,0.102301883,0.068137394,0.463483882,84500,198959,75044.7
02/03/21 14:59,349009,0.10110636,0.073491502,0.364652695,81494,198943,72840.0
02/03/21 15:59,346027,0.098966427,0.071706799,0.215972717,87049,198927,72993.0
02/03/21 16:59,348819,0.099266673,0.077634561,0.070445691,97318,198911,74108.8
02/03/21 17:59,364964,0.105817487,0.082287536,0.007976164,111989,198895,79280.5
02/03/21 18:59,371947,0.115758347,0.086876771,0.000276889,116141,198879,80736.9
02/03/21 19:59,357108,0.122052588,0.087514164,0.000116114,104868,198863,76260.3
02/03/21 20:59,341338,0.125835683,0.08490085,0.000107183,93220,198847,72387.9
02/03/21 21:59,324775,0.124208898,0.068711048,0.000107183,81461,198831,68770.4
02/03/21 22:59,311929,0.12270767,0.046720963,0.000125046,75581,198815,65816.8
02/03/21 23:59,296701,0.125382586,0.036458924,0.000125046,68673,198799,62075.9
03/03/21 00:59,290287,0.123739423,0.026196884,0.000125046,67292,198783,60775.3
03/03/21 01:59,289823,0.124219816,0.018611898,0.000125046,67127,198767,60620.4
03/03/21 02:59,288301,0.123624784,0.012429178,0.000125046,67185,198751,60309.6
03/03/21 03:59,289023,0.123668456,0.008987252,0.000125046,65849,198735,60420.8
03/03/21 04:59,300875,0.125950323,0.007011331,0.000125046,70811,198719,63300.8
03/03/21 05:59,325127,0.126004913,0.00407932,0.003260135,85207,198703,69101.7
03/03/21 06:59,352357,0.123662997,0.003696884,0.035200517,100860,198687,75535.3
03/03/21 07:59,369355,0.119044673,0.003314448,0.130173134,105430,198671,79154.6
03/03/21 08:59,373963,0.112346465,0.005417847,0.24415278,98804,198655,79414.5
03/03/21 09:59,372185,0.103284506,0.011345609,0.343475221,91628,198640,78115.5
03/03/21 10:59,370148,0.095265217,0.020077904,0.410437482,87591,198624,77201.0
03/03/21 11:59,369310,0.095418069,0.033208215,0.440314601,86231,198608,77054.4
03/03/21 12:59,366107,0.098988263,0.050991502,0.430489539,85309,198592,76355.8
03/03/21 13:59,357688,0.102989719,0.062783286,0.375594241,81874,198576,74718.4
03/03/21 14:59,351471,0.107531617,0.065141643,0.282961773,81571,198560,73598.8
03/03/21 15:59,350544,0.111140024,0.082733711,0.163221069,87834,198544,73564.9
03/03/21 16:59,353178,0.120251114,0.090318697,0.056529832,96266,198528,74854.4
03/03/21 17:59,368434,0.138544264,0.095864023,0.008726441,108318,198512,79036.0
03/03/21 18:59,375151,0.160593213,0.092868272,0.000437662,109903,198496,80677.6
03/03/21 19:59,359780,0.174934037,0.09305949,0.000312615,97961,198480,76566.9
03/03/21 20:59,342295,0.180322082,0.098604816,0.000294752,86769,198464,72423.5
03/03/21 21:59,326926,0.182991539,0.113073655,0.000303683,77961,198448,68989.2
03/03/21 22:59,313935,0.182129015,0.152145893,0.000303683,71917,198433,65322.2
03/03/21 23:59,302396,0.179355837,0.185290368,0.000116114,67690,198417,63536.6
04/03/21 00:59,300775,0.176659085,0.195616148,0.000116114,68586,198401,63064.8
04/03/21 01:59,298580,0.174011464,0.190899434,0.000107183,67999,198385,62480.8
04/03/21 02:59,298627,0.171735056,0.192556657,0.000116114,69087,198369,62434.4
04/03/21 03:59,301045,0.17010827,0.204093484,0.000116114,69886,198353,62977.5
04/03/21 04:59,308350,0.162858703,0.208300283,0.000125046,71232,198337,64675.5
04/03/21 05:59,326846,0.15558184,0.212698301,0.003126155,81762,198321,69232.4
04/03/21 06:59,352335,0.148419616,0.227358357,0.028474815,95479,198306,75125.5
04/03/21 07:59,369052,0.136835593,0.23934136,0.094249137,104430,198290,79001.6
04/03/21 08:59,374929,0.126512601,0.281791785,0.186238508,99427,198274,80192.7
